944,1015.00,2.50,406,Korea,2019-03-31 22:37:53+11,23890770,6
945,494.40,2.40,206,UK,2020-06-12 04:10:18+10,932369175,5
946,1307.90,2.90,451,Korea,2019-03-23 10:20:19+11,827093249,10
947,515.70,2.70,191,China,2019-10-11 02:57:41+11,352899620,8
948,743.40,2.10,354,Japan,2019-07-27 21:15:54+10,144426447,3
949,1235.00,2.60,475,Korea,2019-01-27 09:35:09+11,719352979,7
950,859.60,2.80,307,China,2020-12-08 22:53:05+11,81642062,9
951,75.90,2.30,33,USA,2020-10-18 17:53:44+11,589719632,4
952,858.60,2.70,318,Japan,2020-10-31 07:21:09+11,439833530,8
953,587.50,2.50,235,Japan,2019-08-11 21:24:31+10,208906946,6
954,421.20,2.60,162,New Zealand,2019-01-21 03:05:31+11,114673180,7
955,361.80,2.70,134,UK,2020-06-14 11:59:01+10,766204554,8
956,606.10,2.90,209,USA,2019-08-12 05:24:31+10,63484288,10
957,156.00,2.60,60,USA,2020-02-26 10:15:17+11,97955104,7
958,1117.80,2.70,414,China,2020-08-18 07:00:39+10,251924626,8
959,316.10,2.90,109,USA,2019-03-23 02:39:35+11,793550281,10
960,824.20,2.60,317,New Zealand,2020-09-05 05:18:51+10,986627206,7
961,180.40,2.20,82,China,2019-07-24 10:16:38+10,510401420,2
962,257.40,2.20,117,USA,2019-02-15 17:17:41+11,444401041,2
963,722.20,2.30,314,China,2019-10-13 05:17:22+11,764991141,4
964,767.00,2.60,295,China,2019-03-31 06:17:03+11,25410751,7
965,977.50,2.30,425,Korea,2020-05-14 18:34:18+10,581206963,4
966,313.20,2.90,108,USA,2019-01-17 06:05:48+11,557433923,10
967,657.80,2.60,253,Australia,2019-04-16 05:42:27+10,17393779,7
968,708.00,2.40,295,Japan,2020-12-16 13:24:07+11,568806626,5
969,103.60,2.80,37,China,2020-08-07 14:20:33+10,279105305,9
970,370.00,2.50,148,USA,2020-03-04 02:17:53+11,570263885,6
971,809.60,2.30,352,UK,2020-06-13 10:04:59+10,896270714,4
972,1190.00,2.80,425,USA,2020-09-05 19:09:41+10,505555266,9
973,324.80,2.80,116,UK,2020-02-04 23:02:16+11,640378316,9
974,420.00,2.10,200,UK,2019-05-16 13:35:49+10,638179485,1
975,226.20,2.60,87,New Zealand,2020-12-19 19:55:50+11,322606846,7
976,472.50,2.10,225,New Zealand,2020-04-18 02:52:32+10,849041419,3
977,968.60,2.90,334,Korea,2020-04-01 13:58:02+11,850045518,10
978,655.50,2.30,285,USA,2020-03-16 17:51:25+11,54677913,4
979,910.80,2.20,414,USA,2019-11-22 11:13:17+11,681576586,2
980,848.70,2.30,369,Australia,2020-02-15 00:14:47+11,526889009,4
981,957.60,2.10,456,New Zealand,2020-12-01 06:35:05+11,737038870,1
982,777.00,2.10,370,UK,2019-05-07 23:54:13+10,115539575,1
983,354.90,2.10,169,New Zealand,2020-01-19 00:35:17+11,144458806,1
984,1041.10,2.90,359,China,2020-05-21 00:28:16+10,25930734,10
985,583.20,2.70,216,UK,2019-02-28 16:33:54+11,78193025,8
986,531.30,2.10,253,New Zealand,2019-11-23 17:02:44+11,950963495,1
987,1047.20,2.20,476,USA,2020-03-03 05:46:47+11,991332593,2
988,212.80,2.80,76,Australia,2020-01-21 21:25:58+11,725535094,9
989,990.00,2.50,396,Korea,2019-09-16 20:17:26+10,454404798,6
990,756.00,2.10,360,New Zealand,2020-05-03 13:55:11+10,975765622,1
991,69.60,2.90,24,Japan,2020-02-22 12:00:01+11,76823027,10
992,976.80,2.20,444,Korea,2020-11-01 22:01:58+11,127773009,2
993,428.40,2.10,204,Japan,2020-03-14 23:48:24+11,673487362,1
994,156.60,2.70,58,Korea,2019-06-11 00:47:07+10,190448471,8
995,1041.90,2.30,453,New Zealand,2020-11-04 09:44:40+11,80500163,4
996,1273.10,2.90,439,Korea,2019-04-02 12:37:14+11,49978084,10
997,243.60,2.80,87,Korea,2020-07-24 03:28:09+10,856829561,9
998,1338.40,2.80,478,Japan,2020-02-08 04:16:11+11,25174089,9
999,939.60,2.70,348,UK,2019-09-16 16:43:29+10,855562429,8
1000,921.80,2.20,419,China,2019-04-10 19:04:53+10,374880917,2
1001,403.20,2.80,144,USA,2019-06-16 03:42:32+10,215574066,9
1002,356.20,2.60,137,Australia,2019-02-02 13:01:35+11,636358778,7
1003,507.00,2.60,195,Australia,2019-03-09 19:31:11+11,275449366,7
1004,1215.00,2.50,486,China,2020-11-05 17:53:39+11,283361429,6
1005,176.40,2.10,84,USA,2020-10-02 08:40:07+10,34469004,3
1006,371.80,2.20,169,China,2019-04-21 08:12:23+10,901506129,2
1007,637.10,2.30,277,USA,2019-04-13 16:54:58+10,920491170,4
1008,961.80,2.10,458,UK,2019-08-24 20:13:11+10,273917288,1
1009,853.20,2.70,316,Australia,2019-06-21 22:43:14+10,67525029,8
1010,1016.40,2.10,484,Korea,2019-01-25 03:41:00+11,813534347,1
1011,670.00,2.50,268,China,2019-06-24 12:06:08+10,905751311,6
1012,715.00,2.20,325,China,2020-08-01 20:19:55+10,52385093,2
1013,920.00,2.30,400,Korea,2020-02-12 12:26:36+11,518245843,4
1014,867.50,2.50,347,Korea,2019-01-07 16:00:34+11,438206027,6
1015,276.00,2.30,120,Australia,2020-06-20 11:03:59+10,662787373,4
1016,980.00,2.50,392,UK,2020-07-15 12:41:35+10,239804118,6
1017,384.30,2.10,183,Australia,2020-11-19 21:33:37+11,401696758,3
1018,508.20,2.10,242,USA,2020-01-17 08:12:21+11,499352319,3
1019,928.80,2.70,344,New Zealand,2020-10-30 21:23:14+11,153538326,8
1020,172.80,2.40,72,Korea,2020-05-01 15:36:52+10,348202970,5
1021,791.20,2.30,344,USA,2020-11-18 20:15:02+11,284486468,4
1022,443.90,2.30,193,USA,2019-03-05 14:14:48+11,911987639,4
1023,235.00,2.50,94,Korea,2019-08-02 14:09:33+10,267215864,6
1024,1029.50,2.90,355,Japan,2019-02-22 08:41:15+11,435245731,10
1025,245.70,2.10,117,UK,2020-10-17 11:48:27+11,904486402,3
1026,803.60,2.80,287,USA,2020-05-12 23:16:28+10,440334920,9
1027,403.20,2.10,192,New Zealand,2020-06-15 01:47:26+10,491801833,3
1028,737.50,2.50,295,China,2020-05-05 21:43:55+10,885679510,6
1029,436.80,2.80,156,UK,2020-03-29 07:59:22+11,878120536,9
1030,607.20,2.40,253,Japan,2020-03-21 11:41:23+11,831687554,5
1031,127.60,2.90,44,Japan,2020-10-11 16:58:06+11,250357738,10
1032,860.20,2.30,374,UK,2020-04-10 06:28:10+10,768306236,4
1033,795.00,2.50,318,Korea,2019-01-02 12:00:56+11,95372922,6
1034,732.50,2.50,293,UK,2020-03-28 08:08:22+11,104375573,6
1035,466.90,2.90,161,USA,2019-09-22 09:12:56+10,597260455,10
1036,319.00,2.20,145,China,2019-10-10 00:56:29+11,20483602,2
1037,88.20,2.10,42,Australia,2019-02-14 18:19:19+11,429259760,3
1038,960.00,2.50,384,Australia,2019-10-16 17:35:49+11,866668280,6
1039,267.80,2.60,103,Japan,2020-05-04 19:15:20+10,215616570,7
1040,837.90,2.10,399,Japan,2020-02-22 05:27:14+11,504453775,1
1041,772.80,2.10,368,UK,2019-12-10 14:05:50+11,415070254,1
1042,928.20,2.10,442,USA,2020-12-26 18:48:31+11,621124751,1
1043,706.20,2.20,321,New Zealand,2019-08-15 11:44:40+10,527704320,2
1044,213.40,2.20,97,USA,2020-10-18 02:26:04+11,512915727,2
1045,610.40,2.80,218,Korea,2020-05-12 23:13:54+10,987403825,9
1046,176.40,2.10,84,USA,2020-07-05 14:38:39+10,566443084,3
1047,216.00,2.70,80,China,2020-01-01 07:59:38+11,463056869,8
1048,309.40,2.60,119,Korea,2019-04-26 09:29:36+10,924377717,7
1049,844.10,2.30,367,China,2020-01-11 13:09:54+11,271443520,4
1050,442.40,2.80,158,Australia,2020-12-08 15:46:45+11,294470313,9
1051,356.40,2.20,162,USA,2019-04-06 01:53:32+11,250507435,2
1052,615.30,2.10,293,Australia,2019-09-29 15:10:07+10,865283568,3
1053,224.10,2.70,83,UK,2019-04-09 04:23:42+10,795324837,8
1054,970.20,2.10,462,Japan,2020-03-15 20:41:58+11,493978789,1
1055,1374.80,2.80,491,New Zealand,2020-09-03 13:03:53+10,506819936,9
1056,195.30,2.10,93,USA,2019-03-15 10:13:53+11,90167054,1
1057,221.40,2.70,82,Japan,2019-12-30 23:09:53+11,993506340,8
1058,990.00,2.50,396,Japan,2019-03-12 13:09:55+11,399387170,6
1059,1341.90,2.70,497,New Zealand,2020-02-04 17:17:33+11,870674825,8
1060,1001.00,2.20,455,China,2020-10-20 20:55:35+11,692231175,2
1061,766.80,2.70,284,Japan,2020-03-03 01:45:08+11,861896347,8
1062,57.20,2.60,22,Japan,2019-07-01 19:16:26+10,92512711,7
1063,532.40,2.20,242,Australia,2020-12-09 01:38:24+11,651670342,2
1064,1397.80,2.90,482,Korea,2020-06-18 01:37:24+10,952525485,10
1065,61.60,2.80,22,Korea,2020-05-17 05:04:12+10,13410135,9
1066,829.40,2.90,286,Japan,2019-11-28 14:54:03+11,654236343,10
1067,1037.30,2.30,451,China,2019-06-03 21:53:05+10,825615108,4
1068,483.60,2.60,186,UK,2020-01-26 00:45:01+11,488689791,7
1069,1104.00,2.30,480,Japan,2020-03-21 19:26:23+11,359071818,4
1070,1041.60,2.10,496,China,2020-06-23 14:45:57+10,588299551,3
1071,694.40,2.80,248,USA,2020-04-09 14:36:37+10,585101741,9
1072,1441.30,2.90,497,Australia,2019-08-18 00:00:59+10,50505385,10
1073,1104.00,2.40,460,China,2019-10-19 16:04:39+11,834658698,5
1074,1097.10,2.30,477,Japan,2020-01-16 22:53:21+11,61325582,4
1075,980.20,2.90,338,UK,2019-05-01 12:25:23+10,827866014,10
1076,186.90,2.10,89,UK,2019-03-29 02:48:32+11,580002897,1
1077,600.60,2.10,286,UK,2020-01-05 09:04:35+11,102197794,3
1078,1023.50,2.30,445,New Zealand,2020-07-31 20:43:18+10,273510989,4
1079,510.30,2.10,243,China,2020-01-04 04:56:48+11,611209885,3
1080,571.20,2.80,204,Australia,2020-07-07 23:19:29+10,460277440,9
1081,772.20,2.70,286,Korea,2020-03-16 12:47:00+11,138692381,8
1082,833.80,2.20,379,China,2020-06-08 16:19:55+10,665795755,2
1083,403.20,2.10,192,Australia,2019-10-29 15:11:23+11,730100726,1
1084,1101.60,2.70,408,UK,2019-08-01 22:26:18+10,788264352,8
1085,660.80,2.80,236,UK,2019-05-16 20:55:57+10,879925204,9
1086,1116.50,2.90,385,Korea,2019-12-31 22:14:39+11,139430907,10
1087,381.60,2.40,159,Japan,2019-10-18 19:12:43+11,396653312,5
1088,994.00,2.80,355,USA,2020-07-11 05:41:41+10,189469529,9
1089,56.70,2.10,27,New Zealand,2019-08-01 14:58:13+10,457969938,1
1090,429.60,2.40,179,Korea,2019-07-07 19:44:42+10,180689863,5
1091,271.40,2.30,118,Japan,2020-09-23 00:11:36+10,341088163,4
1092,417.60,2.40,174,USA,2020-09-29 18:36:16+10,157370112,5
1093,365.40,2.90,126,Japan,2019-05-17 18:38:53+10,130495058,10
1094,256.80,2.40,107,Japan,2019-10-06 12:19:48+11,613518224,5
1095,372.00,2.40,155,Korea,2019-05-09 22:24:44+10,635793155,5
1096,429.60,2.40,179,New Zealand,2019-03-31 22:12:50+11,886574074,5
1097,300.00,2.40,125,USA,2019-01-30 17:48:31+11,519203312,5
1098,1018.60,2.20,463,New Zealand,2020-12-12 10:30:27+11,153169231,2
1099,745.50,2.10,355,China,2019-04-19 20:15:25+10,61379742,3
1100,877.80,2.10,418,China,2020-05-28 09:23:08+10,421043204,3
1101,410.80,2.60,158,Japan,2019-01-18 10:03:24+11,71697949,7
1102,327.70,2.90,113,Korea,2020-12-13 00:07:48+11,760618443,10
1103,1383.20,2.80,494,Japan,2020-05-21 20:37:47+10,936724274,9
1104,616.40,2.30,268,USA,2019-11-25 20:46:30+11,510623386,4
1105,888.00,2.40,370,Australia,2020-01-24 08:12:12+11,983973232,5
1106,1101.60,2.70,408,USA,2019-09-24 04:11:28+10,70403262,8
1107,754.00,2.90,260,New Zealand,2019-03-13 14:27:22+11,10205936,10
1108,79.80,2.10,38,New Zealand,2019-08-12 14:11:01+10,850966706,3
1109,880.00,2.50,352,USA,2020-10-04 06:50:18+11,953385671,6
1110,945.60,2.40,394,Australia,2020-08-08 01:11:47+10,98191483,5
1111,772.80,2.80,276,UK,2019-07-08 04:43:17+10,779261232,9
1112,90.00,2.50,36,Australia,2019-12-06 22:43:56+11,751986492,6
1113,466.40,2.20,212,USA,2020-10-22 08:01:39+11,300809998,2
1114,755.00,2.50,302,Japan,2019-06-13 11:32:56+10,35455551,6
1115,46.00,2.30,20,Korea,2020-06-14 14:32:08+10,28235282,4
1116,475.20,2.70,176,Japan,2019-12-22 11:58:42+11,982513999,8
1117,600.00,2.40,250,New Zealand,2019-04-12 20:18:40+10,81715905,5
1118,612.00,2.40,255,UK,2019-11-28 06:10:35+11,345369017,5
1119,1041.90,2.30,453,New Zealand,2019-02-17 12:44:16+11,404458040,4
1120,968.60,2.90,334,New Zealand,2020-02-24 13:19:55+11,80111018,10
1121,771.40,2.90,266,Australia,2020-02-29 11:02:36+11,208211542,10
1122,1020.80,2.90,352,Japan,2020-11-21 17:25:44+11,666232813,10
1123,413.70,2.10,197,Australia,2020-03-30 22:01:14+11,190472429,1
1124,524.40,2.30,228,Korea,2019-11-05 18:10:03+11,160471739,4
1125,800.00,2.50,320,Australia,2019-12-01 00:54:21+11,267906761,6
1126,323.40,2.10,154,Australia,2019-02-18 07:23:17+11,623287420,1
1127,140.70,2.10,67,USA,2020-06-20 18:37:59+10,464530787,1
1128,597.50,2.50,239,Japan,2020-01-22 15:13:38+11,976216003,6
1129,632.20,2.90,218,Australia,2020-01-11 01:30:35+11,419311341,10
1130,1097.80,2.20,499,Australia,2020-02-01 07:02:32+11,952684151,2
1131,585.20,2.20,266,UK,2019-03-03 22:11:11+11,145213133,2
1132,932.40,2.80,333,China,2019-07-17 15:17:44+10,718413009,9
1133,308.70,2.10,147,Korea,2019-03-23 12:18:48+11,678103602,1
1134,98.80,2.60,38,Australia,2019-08-23 19:56:05+10,613704205,7
1135,432.00,2.40,180,Japan,2019-12-26 15:09:03+11,397229911,5
1136,94.60,2.20,43,UK,2020-04-18 15:45:40+10,411517957,2
1137,963.20,2.80,344,New Zealand,2020-07-19 04:15:03+10,783793889,9
1138,603.20,2.60,232,USA,2019-01-10 04:21:31+11,958717826,7
1139,951.60,2.60,366,Australia,2020-02-08 05:56:09+11,253296304,7
1140,1162.50,2.50,465,Australia,2020-06-08 07:43:51+10,449458381,6
1141,400.40,2.80,143,China,2019-10-14 02:22:48+11,96462144,9
1142,210.00,2.10,100,Australia,2020-10-02 21:49:33+10,895170420,3
1720,20070.00,45.00,446,USA,2020-09-07 08:20:12+10,12234948,20
1721,14320.00,40.00,358,China,2020-06-15 22:53:55+10,231878811,12
1722,11240.00,40.00,281,UK,2020-03-23 15:49:47+11,679548532,12
1723,14640.00,40.00,366,Japan,2019-01-19 06:34:10+11,374314272,12
1724,4560.00,40.00,114,UK,2020-04-22 05:23:01+10,697291945,12
1725,1710.00,30.00,57,USA,2020-12-20 04:10:34+11,906600573,16
1726,6520.00,20.00,326,USA,2020-06-28 20:54:34+10,407488779,14
1727,4380.00,20.00,219,UK,2020-07-05 07:30:04+10,221178107,15
1728,4640.00,40.00,116,UK,2019-02-27 00:59:22+11,561007605,18
1729,7360.00,20.00,368,China,2020-06-06 10:27:34+10,642568552,15
1730,6180.00,20.00,309,China,2020-07-20 06:35:59+10,372691491,19
1731,12040.00,40.00,301,Australia,2019-11-05 12:24:28+11,626955450,12
1732,9820.00,20.00,491,Australia,2019-08-18 10:47:42+10,309270364,17
1733,29880.00,60.00,498,Australia,2019-04-10 09:36:48+10,543388643,13
1734,13560.00,40.00,339,UK,2019-08-22 17:30:58+10,346730242,12
1735,7640.00,20.00,382,USA,2020-10-14 05:35:18+11,66270142,15
1736,5880.00,60.00,98,New Zealand,2020-06-10 10:59:08+10,959717396,13
1737,1200.00,20.00,60,USA,2019-12-02 08:07:53+11,460438245,15
1738,13860.00,45.00,308,Korea,2019-01-08 04:14:20+11,389518328,20
1739,6660.00,20.00,333,Korea,2019-04-06 02:25:06+11,614943291,19
1740,11220.00,60.00,187,USA,2019-07-31 20:30:24+10,676625860,13
1741,9225.00,45.00,205,China,2019-03-05 00:59:34+11,861879251,20
1742,6690.00,30.00,223,UK,2020-05-13 13:00:10+10,651312472,16
1743,2730.00,10.00,273,Korea,2019-07-16 11:20:35+10,518789717,11
1744,23160.00,60.00,386,UK,2019-03-31 14:15:32+11,922362125,13
1745,900.00,10.00,90,UK,2020-03-07 11:52:09+11,289144658,11
1746,11480.00,40.00,287,China,2019-11-14 09:37:43+11,790061762,12
1747,5160.00,60.00,86,Japan,2020-05-22 11:44:40+10,943094542,13
1748,1740.00,20.00,87,New Zealand,2019-11-14 23:05:40+11,337082511,19
1749,4580.00,20.00,229,Japan,2019-10-12 04:25:38+11,238813853,19
1750,200.00,10.00,20,Japan,2019-06-06 03:41:59+10,62847285,11
1751,620.00,20.00,31,UK,2019-10-21 00:52:38+11,130865220,15
1752,8080.00,20.00,404,Australia,2020-12-08 16:55:45+11,965209128,19
1753,6660.00,20.00,333,China,2019-01-08 09:28:27+11,650510478,15
1754,880.00,20.00,44,Australia,2020-02-15 03:10:08+11,30638610,17
1755,8860.00,20.00,443,Australia,2019-06-14 11:16:32+10,72260893,14
1756,7780.00,20.00,389,China,2019-04-27 22:26:31+10,653481098,19
1757,12330.00,45.00,274,UK,2019-09-07 18:07:45+10,127175503,20
1758,8850.00,30.00,295,USA,2020-03-16 07:40:19+11,559699257,16
1759,19600.00,40.00,490,Japan,2020-01-10 02:40:35+11,551684980,18
1760,5680.00,20.00,284,USA,2020-11-23 02:42:18+11,528455974,14
1761,5080.00,20.00,254,Australia,2020-03-05 19:35:03+11,565152247,14
1762,10530.00,45.00,234,Australia,2020-05-16 09:20:52+10,190836022,20
1763,5600.00,20.00,280,Japan,2019-11-20 06:26:59+11,761227629,17
1764,15320.00,40.00,383,Korea,2020-08-05 20:39:09+10,109124628,18
1765,9585.00,45.00,213,New Zealand,2020-04-16 18:49:02+10,811416836,20
1766,4850.00,10.00,485,New Zealand,2020-02-06 13:31:49+11,395547333,11
1767,9840.00,30.00,328,Japan,2020-10-18 07:02:44+11,961615407,16
1768,3480.00,30.00,116,New Zealand,2020-02-12 11:11:31+11,255019427,16
1769,7320.00,60.00,122,Japan,2020-01-09 10:39:19+11,509141716,13
1770,3900.00,20.00,195,Japan,2020-07-07 07:34:39+10,902451805,15
1771,10980.00,60.00,183,Japan,2019-12-12 07:33:38+11,237550355,13
1772,7640.00,40.00,191,China,2019-08-04 14:38:16+10,252762651,12
1773,4120.00,20.00,206,China,2019-02-26 04:14:15+11,442390725,15
1774,9680.00,40.00,242,Korea,2020-08-16 12:44:41+10,718323068,18
1775,14000.00,40.00,350,China,2019-11-07 03:16:15+11,638865735,18
1776,5060.00,20.00,253,China,2019-06-15 12:10:02+10,372154591,15
1777,1870.00,10.00,187,China,2020-02-02 18:15:47+11,576655775,11
1778,11970.00,30.00,399,Australia,2019-01-07 18:17:10+11,804935493,16
1779,10120.00,40.00,253,UK,2019-02-16 07:44:37+11,782772826,18
1780,5180.00,20.00,259,Korea,2019-08-01 10:10:50+10,796940891,19
1781,4620.00,10.00,462,UK,2020-03-05 09:49:37+11,884556347,11
1782,7700.00,20.00,385,Japan,2019-12-25 11:57:08+11,762490493,17
1783,9560.00,40.00,239,Australia,2020-05-06 07:04:08+10,540640942,12
1784,2610.00,30.00,87,Korea,2019-08-31 04:13:43+10,849869730,16
1785,880.00,20.00,44,New Zealand,2020-01-22 19:30:56+11,381905254,19
1786,9960.00,20.00,498,New Zealand,2019-06-02 22:39:44+10,145836159,14
1787,3200.00,40.00,80,Korea,2019-09-17 11:39:05+10,730997701,12
1788,5900.00,20.00,295,New Zealand,2020-01-26 10:01:06+11,230905847,17
1789,2640.00,40.00,66,China,2020-09-13 21:01:56+10,675514127,12
1790,4290.00,10.00,429,Japan,2020-12-25 01:02:21+11,26026052,11
1791,1020.00,20.00,51,UK,2019-12-18 20:00:51+11,717008010,14
1792,5600.00,20.00,280,UK,2020-10-11 01:58:38+11,340318074,15
1793,2560.00,40.00,64,USA,2019-10-29 04:23:35+11,204373203,12
1794,1840.00,40.00,46,Australia,2020-12-07 07:44:25+11,379062642,12
1795,4740.00,10.00,474,UK,2019-11-02 13:20:44+11,458543493,11
1796,9360.00,20.00,468,Japan,2020-12-04 03:51:31+11,688064267,14
1797,4240.00,40.00,106,China,2019-03-04 06:18:48+11,203136715,18
1798,14970.00,30.00,499,New Zealand,2020-07-19 08:35:01+10,289605952,16
1799,1980.00,20.00,99,UK,2020-09-25 07:46:32+10,204110463,19
1800,1640.00,20.00,82,China,2019-03-16 18:58:47+11,760134439,17
1801,1920.00,30.00,64,Japan,2020-04-01 07:33:26+11,701151056,16
1802,3440.00,20.00,172,China,2019-03-08 10:45:20+11,821517912,15
1803,3020.00,10.00,302,New Zealand,2019-02-23 23:22:55+11,512170604,11
1804,8900.00,20.00,445,China,2019-01-11 12:11:06+11,131189026,14
1805,4455.00,45.00,99,Australia,2020-02-10 11:00:01+11,950963141,20
1806,6120.00,30.00,204,New Zealand,2019-08-12 22:05:44+10,452683999,16
1807,3700.00,20.00,185,Korea,2020-08-26 15:01:19+10,475452994,15
1808,4590.00,45.00,102,Australia,2019-08-22 13:55:22+10,184310807,20
1809,2380.00,20.00,119,Japan,2019-09-04 09:51:57+10,886815606,19
1810,9680.00,40.00,242,China,2020-05-15 08:40:22+10,169737101,12
1811,520.00,20.00,26,China,2020-03-26 13:38:00+11,450042021,15
1812,9560.00,20.00,478,China,2019-11-13 04:13:28+11,519214140,19
1813,12900.00,30.00,430,Korea,2020-02-25 23:19:29+11,571633775,16
1814,11520.00,45.00,256,China,2020-11-12 11:43:01+11,931923545,20
1815,7000.00,20.00,350,Korea,2019-08-01 14:28:17+10,106605243,14
1816,4620.00,20.00,231,Korea,2019-08-12 06:44:35+10,746185409,15
1817,4940.00,20.00,247,Australia,2020-04-08 04:27:00+10,878331278,19
1818,5640.00,20.00,282,New Zealand,2019-03-12 18:21:20+11,488285392,15
1819,4800.00,30.00,160,New Zealand,2020-12-27 21:48:44+11,540682470,16
1820,20100.00,60.00,335,New Zealand,2020-01-13 01:25:18+11,688988713,13
1821,5020.00,20.00,251,Australia,2019-11-15 11:05:10+11,548894705,14
1822,16200.00,45.00,360,China,2020-03-29 03:57:59+11,812720579,20
1823,9560.00,20.00,478,USA,2020-04-23 06:53:47+10,272107443,19
1824,8040.00,20.00,402,China,2020-01-24 03:02:01+11,743078169,15
1825,1860.00,20.00,93,UK,2019-01-27 13:29:15+11,800446342,14
1826,8720.00,20.00,436,Japan,2019-04-20 14:22:05+10,507135620,19
1827,2680.00,40.00,67,UK,2020-02-08 21:12:23+11,525094550,12
1828,18300.00,60.00,305,USA,2019-07-11 01:39:47+10,633048368,13
1829,1440.00,60.00,24,China,2019-05-23 09:43:06+10,418395099,13
1830,20160.00,60.00,336,UK,2019-04-09 01:19:55+10,195909284,13
1831,9880.00,20.00,494,USA,2020-10-21 04:16:50+11,492996441,19
1832,2460.00,60.00,41,Korea,2020-12-08 18:56:30+11,381471554,13
1833,960.00,20.00,48,New Zealand,2019-03-17 06:55:01+11,898483944,14
1834,15320.00,40.00,383,Korea,2019-01-14 13:31:01+11,738616732,12
1835,3080.00,20.00,154,Japan,2020-09-25 11:46:06+10,295940723,15
1836,8000.00,40.00,200,UK,2020-02-03 03:17:17+11,410914434,12
1837,27900.00,60.00,465,China,2019-04-24 02:14:45+10,690501349,13
1838,18420.00,60.00,307,Korea,2019-06-08 13:20:01+10,505962082,13
1839,15040.00,40.00,376,China,2019-01-22 00:59:21+11,994369702,18
1840,1220.00,20.00,61,New Zealand,2019-10-03 12:31:23+10,647677356,19
1841,5580.00,45.00,124,Japan,2019-05-24 20:33:59+10,128978777,20
1842,2520.00,20.00,126,Australia,2020-03-23 07:11:28+11,849724181,15
1843,8160.00,30.00,272,China,2020-07-28 16:16:48+10,888379118,16
1844,5040.00,45.00,112,New Zealand,2020-05-27 05:50:03+10,530625646,20
1845,6270.00,30.00,209,New Zealand,2019-03-23 03:09:24+11,521588185,16
1846,1120.00,20.00,56,Japan,2019-10-22 16:53:09+11,891542084,15
1847,12600.00,45.00,280,New Zealand,2020-09-29 16:20:28+10,100045090,20
1848,5760.00,60.00,96,Australia,2020-02-09 15:18:00+11,268955994,13
1849,2080.00,20.00,104,USA,2019-03-31 11:31:28+11,362789939,14
1850,19840.00,40.00,496,China,2020-10-07 20:30:38+11,263849508,12
1851,16980.00,60.00,283,USA,2020-10-23 04:02:23+11,643067445,13
1852,6380.00,20.00,319,Korea,2019-12-19 15:25:16+11,845993950,17
1853,7520.00,40.00,188,Australia,2019-03-20 05:43:12+11,784149966,18
1854,4800.00,40.00,120,Japan,2020-08-16 04:59:59+10,971309455,18
1855,980.00,20.00,49,China,2020-12-15 21:22:27+11,521179464,15
1856,9210.00,30.00,307,USA,2020-09-23 01:26:12+10,440086906,16
1857,24120.00,60.00,402,New Zealand,2019-12-24 11:21:11+11,723664057,13
1858,1440.00,40.00,36,Japan,2020-11-25 11:09:48+11,196991508,12
1859,9640.00,20.00,482,USA,2019-06-21 02:37:04+10,368931413,19
1860,1860.00,20.00,93,Australia,2020-02-27 06:46:57+11,186417120,14
1861,8480.00,20.00,424,Australia,2020-11-29 06:41:57+11,651720402,14
1862,8280.00,45.00,184,Korea,2020-06-05 13:48:02+10,763909033,20
1863,5700.00,20.00,285,Japan,2019-05-24 10:14:51+10,716883287,17
1864,10480.00,40.00,262,USA,2020-11-24 09:54:51+11,253516696,12
1865,9600.00,20.00,480,UK,2019-08-21 17:36:43+10,610651079,15
1866,12360.00,30.00,412,USA,2019-03-16 08:38:07+11,388444601,16
1867,10620.00,30.00,354,New Zealand,2020-08-19 15:04:27+10,936797221,16
1868,17700.00,60.00,295,Korea,2019-06-09 14:28:37+10,518246623,13
1869,4280.00,10.00,428,Korea,2020-10-30 18:41:07+11,730780084,11
1870,4490.00,10.00,449,New Zealand,2020-12-07 02:00:23+11,360729560,11
1871,5840.00,20.00,292,UK,2019-01-21 14:40:44+11,54661737,14
1872,5700.00,20.00,285,Japan,2020-03-04 03:36:10+11,968090714,14
1873,1360.00,10.00,136,Korea,2020-04-05 03:20:26+10,303873283,11
1874,7480.00,20.00,374,Japan,2020-02-03 21:59:40+11,803958562,14
1875,7840.00,20.00,392,Korea,2019-07-23 21:35:32+10,465759860,17
1876,18400.00,40.00,460,USA,2020-01-07 15:39:16+11,340936985,12
1877,13860.00,60.00,231,Australia,2019-11-13 00:39:34+11,236477221,13
1878,19080.00,40.00,477,Australia,2020-03-28 15:42:40+11,415194098,12
1879,11080.00,40.00,277,New Zealand,2019-04-06 03:16:37+11,48222928,18
1880,19710.00,45.00,438,UK,2019-07-09 23:45:56+10,15734998,20
1881,17940.00,60.00,299,Japan,2020-02-04 12:20:22+11,868423713,13
1882,4180.00,20.00,209,UK,2020-05-04 01:13:03+10,622657605,19
1883,1140.00,10.00,114,China,2019-02-20 23:05:39+11,920920877,11
1884,11070.00,45.00,246,Australia,2019-03-27 01:47:56+11,765701985,20
1885,6840.00,20.00,342,UK,2020-04-25 16:31:27+10,416642938,14
1886,8860.00,20.00,443,USA,2020-03-27 06:11:36+11,692019245,15
1887,1950.00,30.00,65,USA,2020-01-02 10:03:37+11,869487569,16
1888,6680.00,20.00,334,Korea,2019-02-13 02:40:03+11,640187613,17
